"","data-listing-id","data-title","data-display-title","data-url","data-installment","data-image-src","data-compare-image","data-make","data-model","data-year","data-mileage","data-transmission","data-ad-type","data-variant","data-seller-id","data-profile-id","data-listing-trusted","data-dealer-isverified","data-view-store","data-country-code","data-vehicle-type","NA"
"184","8634553","2022 Perodua Myvi 1.3 G (A)","2022 Perodua Myvi 1.3 G Hatchback","https://www.carlist.my/new-cars/2022-perodua-myvi-1-3-g-a/8634553","RM 603/month","https://img1.icarcdn.com/3554368/main-m_new-car-carlist-perodua-myvi-g-hatchback-malaysia_000003554368_c3340aa9_1ab0_480e_9e2a_ee101339fe39.jpeg.webp?smia=xTM","https://img1.icarcdn.com/3554368/thumb-l_new-car-carlist-perodua-myvi-g-hatchback-malaysia_000003554368_c3340aa9_1ab0_480e_9e2a_ee101339fe39.jpeg.webp?smia=xTM","Perodua","Myvi","2022","0","Automatic","New","G","d1840e21-4eeb-e311-94af-0261ba99cd9c","c51b8e9a-63eb-e311-94af-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","RM 46,500"
"185","7774400","2022 Perodua Ativa 1.0 AV (A)","2022 Perodua Ativa 1.0 AV SUV","https://www.carlist.my/new-cars/2022-perodua-ativa-1-0-av-a/7774400","RM 941/month","https://img1.icarcdn.com/0044777/main-m_new-car-carlist-perodua-ativa-av-suv-malaysia_000000044777_c567d564_3c48_48d4_bd72_05e0b6f27c65.jpeg?smia=xTM","https://img1.icarcdn.com/0044777/thumb-l_new-car-carlist-perodua-ativa-av-suv-malaysia_000000044777_c567d564_3c48_48d4_bd72_05e0b6f27c65.jpeg?smia=xTM","Perodua","Ativa","2022","0","Automatic","New","AV","d1840e21-4eeb-e311-94af-0261ba99cd9c","c51b8e9a-63eb-e311-94af-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","RM 72,600"
"186","8716204","2022 Subaru XV 2.0 GT Edition EyeSight SUV -READY STOCKS (RM7K + 3 YRS OR 60KKM FREE MAINTENANCE)","2022 Subaru XV 2.0 GT Edition EyeSight SUV","https://www.carlist.my/new-cars/2022-subaru-xv-2-0-gt-edition-eyesight-suv-ready-stocks-rm7k-3-yrs-or-60kkm-free-maintenance/8716204","RM 1,812/month","https://img1.icarcdn.com/4026178/main-m_new-car-carlist-subaru-xv-gt-edition-eyesight-suv-malaysia_000004026178_4a672032_3c8e_47c4_8765_01b9a6542275.jpg.webp?smia=xTM","https://img1.icarcdn.com/4026178/thumb-l_new-car-carlist-subaru-xv-gt-edition-eyesight-suv-malaysia_000004026178_4a672032_3c8e_47c4_8765_01b9a6542275.jpg.webp?smia=xTM","Subaru","XV","2022","0","Automatic","New","GT Edition EyeSight","5a74bd88-5929-419d-8ef3-d422f8ccecb7","4cfccb71-8f2a-4508-9f84-e06e092d0111","false","ʉʏʈʘ","false","my","car","RM 139,788"
"187","10716454","2022 Honda City 1.5 S i-VTEC (A)","2022 Honda City 1.5 S i-VTEC Sedan","https://www.carlist.my/new-cars/2022-honda-city-1-5-s-i-vtec-a/10716454","RM 959/month","https://img1.icarcdn.com/45461701/main-m_new-car-carlist-honda-city-s-i-vtec-sedan-malaysia_000045461701_fbb01893_6021_4398_8fcc_a1e1b4d1cee4.jpeg.webp?smia=xTM","https://img1.icarcdn.com/45461701/thumb-l_new-car-carlist-honda-city-s-i-vtec-sedan-malaysia_000045461701_fbb01893_6021_4398_8fcc_a1e1b4d1cee4.jpeg.webp?smia=xTM","Honda","City","2022","0","Automatic","New","S i-VTEC","032837e7-29d2-4f80-b217-71fe637d241f","13f89a48-e834-49ba-9367-f58c69a302aa","false","ʉʏʈʘ","false","my","car","RM 74,000"
"188","9286478","2022 Proton Saga Premium S Sedan New Face Lift MC2 2022","2022 Proton Saga 1.3 Premium S Sedan","https://www.carlist.my/new-cars/2022-proton-saga-premium-s-sedan-new-face-lift-mc2-2022/9286478","RM 376/month","https://img1.icarcdn.com/8746829/main-m_new-car-carlist-proton-saga-premium-s-sedan-malaysia_000008746829_9a704a52_713d_4615_bcfd_277d7a21f9b0.jpeg.webp?smia=xTM","https://img1.icarcdn.com/8746829/thumb-l_new-car-carlist-proton-saga-premium-s-sedan-malaysia_000008746829_9a704a52_713d_4615_bcfd_277d7a21f9b0.jpeg.webp?smia=xTM","Proton","Saga","2022","0","Automatic","New","Premium S","673fd48b-7a09-40ed-9ad7-2bc6fe7fc77b","fb67edae-1514-4fa9-8546-bcd982957b33","true","ʉʏʈʘ","false","my","car","RM 28,990"
"189","10783295","2022 Proton X70 1.5 TGDI (A)","2022 Proton X70 1.5 TGDI Standard SUV","https://www.carlist.my/new-cars/2022-proton-x70-1-5-tgdi-a/10783295","RM 1,281/month","https://img1.icarcdn.com/59238701/main-m_new-car-carlist-proton-x70-tgdi-standard-suv-malaysia_000059238701_96292701_2cf5_438e_8f0e_1f29070ce3b9.jpeg.webp?smia=xTM","https://img1.icarcdn.com/59238701/thumb-l_new-car-carlist-proton-x70-tgdi-standard-suv-malaysia_000059238701_96292701_2cf5_438e_8f0e_1f29070ce3b9.jpeg.webp?smia=xTM","Proton","X70","2022","0","Automatic","New","TGDI Standard","e221a33c-53b1-4e2a-97d0-bde1bcc8c7ed","0ca69d69-c56a-4e31-a1c2-cd3fb8f33df6","false","ʉʏʈʘ","false","my","car","RM 98,800"
"190","10546959","2022 Subaru XV 2.0 GT Edition EyeSight SUV","2022 Subaru XV 2.0 GT Edition EyeSight SUV","https://www.carlist.my/new-cars/2022-subaru-xv-2-0-gt-edition-eyesight-suv/10546959","RM 1,773/month","https://img1.icarcdn.com/95964501/main-m_new-car-carlist-subaru-xv-gt-edition-eyesight-suv-malaysia_000095964501_fb2cde96_c27a_4110_a0a9_8e65b5e44f51.jpg.webp?smia=xTM","https://img1.icarcdn.com/95964501/thumb-l_new-car-carlist-subaru-xv-gt-edition-eyesight-suv-malaysia_000095964501_fb2cde96_c27a_4110_a0a9_8e65b5e44f51.jpg.webp?smia=xTM","Subaru","XV","2022","0","Automatic","New","GT Edition EyeSight","784468ff-6c37-4d66-9d34-8214296cc6fc","91a15c8b-d1eb-40f5-94fb-a5db7ee7d785","false","ʉʏʈʘ","false","my","car","RM 136,788"
"191","8097735","NEW 2022 PROTON IRIZ 1.6 CVT ACTIVE O MAX LOAN+TAX REBET+XTRA REBET+LOW RATE+XTRA GIFT","2021 Proton Iriz 1.6 Active Hatchback","https://www.carlist.my/new-cars/new-2022-proton-iriz-1-6-cvt-active-o-max-loan-tax-rebet-xtra-rebet-low-rate-xtra-gift/8097735","RM 661/month","https://img1.icarcdn.com/5377908/main-m_new-car-carlist-proton-iriz-active-hatchback-malaysia_000005377908_36c3048d_b1ee_4d76_9d0e_3fc5cac7fb74.jpg.webp?smia=xTM","https://img1.icarcdn.com/5377908/thumb-l_new-car-carlist-proton-iriz-active-hatchback-malaysia_000005377908_36c3048d_b1ee_4d76_9d0e_3fc5cac7fb74.jpg.webp?smia=xTM","Proton","Iriz","2021","0","Automatic","New","Active","df842eb8-fe3b-e511-94c2-06e4185eac05","e2842eb8-fe3b-e511-94c2-06e4185eac05","false","ʉʏʈʘ","false","my","car","RM 51,000"
"192","9966740","2022 PROTON IRIZ 1.6 CVT EXECUTIVE MAX LOAN+XTRA REBET+LOW RATE+XTRA GIFT+ACCS","2022 Proton Iriz 1.6 Executive Hatchback","https://www.carlist.my/new-cars/2022-proton-iriz-1-6-cvt-executive-max-loan-xtra-rebet-low-rate-xtra-gift-accs/9966740","RM 622/month","https://img1.icarcdn.com/0476699/main-m_new-car-carlist-proton-iriz-executive-hatchback-malaysia_000000476699_625b2fbf_f845_4038_9317_d1487627c7a6.jpg.webp?smia=xTM","https://img1.icarcdn.com/0476699/thumb-l_new-car-carlist-proton-iriz-executive-hatchback-malaysia_000000476699_625b2fbf_f845_4038_9317_d1487627c7a6.jpg.webp?smia=xTM","Proton","Iriz","2022","0","Automatic","New","Executive","df842eb8-fe3b-e511-94c2-06e4185eac05","e2842eb8-fe3b-e511-94c2-06e4185eac05","false","ʉʏʈʘ","false","my","car","RM 48,000"
"193","9968826","2022 PROTON PERSONA 1.6 CVT MAX LOAN+BODYKIT+XTRA REBET+LOW RATE+XTRA FREE GIFT+ACCS","2022 Proton Persona 1.6 Standard Sedan","https://www.carlist.my/new-cars/2022-proton-persona-1-6-cvt-max-loan-bodykit-xtra-rebet-low-rate-xtra-free-gift-accs/9968826","RM 596/month","https://img1.icarcdn.com/6288699/main-m_new-car-carlist-proton-persona-standard-sedan-malaysia_000006288699_c889c15d_5187_4e33_bfb3_f2166bdd20ab.jpg.webp?smia=xTM","https://img1.icarcdn.com/6288699/thumb-l_new-car-carlist-proton-persona-standard-sedan-malaysia_000006288699_c889c15d_5187_4e33_bfb3_f2166bdd20ab.jpg.webp?smia=xTM","Proton","Persona","2022","0","Automatic","New","Standard","df842eb8-fe3b-e511-94c2-06e4185eac05","e2842eb8-fe3b-e511-94c2-06e4185eac05","false","ʉʏʈʘ","false","my","car","RM 46,000"
"194","9392978","NEW 2022 PROTON SAGA 1.3 AT STD MAX LOAN+XTRA REBET+LOW RATE+FREE BODYKIT+FREE GIFT+ACCS","2022 Proton Saga 1.3 Standard Sedan","https://www.carlist.my/new-cars/new-2022-proton-saga-1-3-at-std-max-loan-xtra-rebet-low-rate-free-bodykit-free-gift-accs/9392978","RM 428/month","https://img1.icarcdn.com/8792939/main-m_new-car-carlist-proton-saga-standard-sedan-malaysia_000008792939_960c079d_0712_4d9a_ae1e_6c4c47b935ff.jpg.webp?smia=xTM","https://img1.icarcdn.com/8792939/thumb-l_new-car-carlist-proton-saga-standard-sedan-malaysia_000008792939_960c079d_0712_4d9a_ae1e_6c4c47b935ff.jpg.webp?smia=xTM","Proton","Saga","2022","0","Automatic","New","Standard","df842eb8-fe3b-e511-94c2-06e4185eac05","e2842eb8-fe3b-e511-94c2-06e4185eac05","false","ʉʏʈʘ","false","my","car","RM 33,000"
"195","10475637","2022 PROTON SAGA 1.3 AT LOW MUKA+PERSONAL REBET+BODYKIT+FREE GIFT+RATE 2.XX+READY STOCK","2022 Proton Saga 1.3 Standard Sedan","https://www.carlist.my/new-cars/2022-proton-saga-1-3-at-low-muka-personal-rebet-bodykit-free-gift-rate-2-xx-ready-stock/10475637","RM 428/month","https://img1.icarcdn.com/73657401/main-m_new-car-carlist-proton-saga-standard-sedan-malaysia_000073657401_40dfc112_87db_49ab_ab2f_300b17af7180.jpg.webp?smia=xTM","https://img1.icarcdn.com/73657401/thumb-l_new-car-carlist-proton-saga-standard-sedan-malaysia_000073657401_40dfc112_87db_49ab_ab2f_300b17af7180.jpg.webp?smia=xTM","Proton","Saga","2022","0","Automatic","New","Standard","df842eb8-fe3b-e511-94c2-06e4185eac05","e2842eb8-fe3b-e511-94c2-06e4185eac05","false","ʉʏʈʘ","false","my","car","RM 33,000"
"196","10647165","PROTON SAGA 1.3 AT LOW MUKA+PERSONAL REBET+BODYKIT+FREE GIFT+RATE 2.XX+READY STOCK","2022 Proton Saga 1.3 Standard Sedan","https://www.carlist.my/new-cars/proton-saga-1-3-at-low-muka-personal-rebet-bodykit-free-gift-rate-2-xx-ready-stock/10647165","RM 402/month","https://img1.icarcdn.com/56174601/main-m_new-car-carlist-proton-saga-standard-sedan-malaysia_000056174601_4e829308_4519_4d1e_b737_ecba3c0c00e2.jpg.webp?smia=xTM","https://img1.icarcdn.com/56174601/thumb-l_new-car-carlist-proton-saga-standard-sedan-malaysia_000056174601_4e829308_4519_4d1e_b737_ecba3c0c00e2.jpg.webp?smia=xTM","Proton","Saga","2022","0","Automatic","New","Standard","df842eb8-fe3b-e511-94c2-06e4185eac05","e2842eb8-fe3b-e511-94c2-06e4185eac05","false","ʉʏʈʘ","false","my","car","RM 31,000"
"197","9392936","NEW 2022 SAGA 1.3 AT PREM S MAX LOAN+LOW RATE+XTRA REBET+FREE BODYKIT+FREE ACCS","2022 Proton Saga 1.3 Premium S Sedan","https://www.carlist.my/new-cars/new-2022-saga-1-3-at-prem-s-max-loan-low-rate-xtra-rebet-free-bodykit-free-accs/9392936","RM 428/month","https://img1.icarcdn.com/6392939/main-m_new-car-carlist-proton-saga-premium-s-sedan-malaysia_000006392939_c59ceba4_b943_4a1b_abdf_0f240dc4d3b3.jpg.webp?smia=xTM","https://img1.icarcdn.com/6392939/thumb-l_new-car-carlist-proton-saga-premium-s-sedan-malaysia_000006392939_c59ceba4_b943_4a1b_abdf_0f240dc4d3b3.jpg.webp?smia=xTM","Proton","Saga","2022","0","Automatic","New","Premium S","df842eb8-fe3b-e511-94c2-06e4185eac05","e2842eb8-fe3b-e511-94c2-06e4185eac05","false","ʉʏʈʘ","false","my","car","RM 33,000"
"198","8898076","2022 Volkswagen Golf 2.0 GTi Hatchback","2022 Volkswagen Golf 2.0 GTi Hatchback","https://www.carlist.my/new-cars/2022-volkswagen-golf-2-0-gti-hatchback/8898076","RM 2,887/month","https://img1.icarcdn.com/6708988/main-m_new-car-carlist-volkswagen-golf-gti-hatchback-malaysia_000006708988_7ffe5ab5_8737_4217_81de_56af3f04eca1.jpeg.webp?smia=xTM","https://img1.icarcdn.com/6708988/thumb-l_new-car-carlist-volkswagen-golf-gti-hatchback-malaysia_000006708988_7ffe5ab5_8737_4217_81de_56af3f04eca1.jpeg.webp?smia=xTM","Volkswagen","Golf","2022","0","Automatic","New","GTi","57bb35e9-1e9a-497d-831e-ac8d55255665","ebc9bdb3-0809-415b-9a61-64be62eb90c6","false","ʉʏʈʘ","false","my","car","RM 222,690"
"199","10004502","Mitsubishi Triton 2.4 VGT Premium Pickup Truck","2022 Mitsubishi Triton 2.4 VGT Premium Updated Spec Pickup Truck","https://www.carlist.my/new-cars/mitsubishi-triton-2-4-vgt-premium-pickup-truck/10004502","RM 1,632/month","https://img1.icarcdn.com/20540001/main-m_new-car-carlist-mitsubishi-triton-vgt-premium-pickup-truck-malaysia_000020540001_bc239768_e86e_4cca_b3e0_71bace6823e7.jpeg.webp?smia=xTM","https://img1.icarcdn.com/20540001/thumb-l_new-car-carlist-mitsubishi-triton-vgt-premium-pickup-truck-malaysia_000020540001_bc239768_e86e_4cca_b3e0_71bace6823e7.jpeg.webp?smia=xTM","Mitsubishi","Triton","2022","0","Automatic","New","VGT Premium Updated Spec","a55fc96f-e69f-e511-94b7-0261ba99cd9c","a85fc96f-e69f-e511-94b7-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","RM 125,900"
"200","8399816","2022 Proton Saga 1.3 Premium Sedan","2021 Proton Saga 1.3 Premium Sedan","https://www.carlist.my/new-cars/2022-proton-saga-1-3-premium-sedan/8399816","RM 464/month","https://img1.icarcdn.com/6189938/main-m_new-car-carlist-proton-saga-premium-sedan-malaysia_000006189938_4b095540_0555_41e5_9e2b_e025e1542e6f.jpg.webp?smia=xTM","https://img1.icarcdn.com/6189938/thumb-l_new-car-carlist-proton-saga-premium-sedan-malaysia_000006189938_4b095540_0555_41e5_9e2b_e025e1542e6f.jpg.webp?smia=xTM","Proton","Saga","2021","0","Automatic","New","Premium","883775ba-cc01-4089-9faf-9522b1bff3ac","fb306566-aa1e-42b4-ada1-4bb294cdb7c1","false","ʉʏʈʘ","false","my","car","RM 35,800"
"201","8399720","2022 Proton X70 1.5 TGDI Premium SUV","2021 Proton X70 1.8 TGDI Premium SUV","https://www.carlist.my/new-cars/2022-proton-x70-1-5-tgdi-premium-suv/8399720","RM 1,281/month","https://img1.icarcdn.com/0279938/main-m_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000000279938_4f091363_8171_42e3_9ebc_cffa1ca4e768.jpg.webp?smia=xTM","https://img1.icarcdn.com/0279938/thumb-l_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000000279938_4f091363_8171_42e3_9ebc_cffa1ca4e768.jpg.webp?smia=xTM","Proton","X70","2021","0","Automatic","New","TGDI Premium","883775ba-cc01-4089-9faf-9522b1bff3ac","fb306566-aa1e-42b4-ada1-4bb294cdb7c1","false","ʉʏʈʘ","false","my","car","RM 98,800"
"202","10628823","2022 Fast Stock Year End Promo Honda City 1.5 V i-VTEC Sedan","2022 Honda City 1.5 V i-VTEC Sedan","https://www.carlist.my/new-cars/2022-fast-stock-year-end-promo-honda-city-1-5-v-i-vtec-sedan/10628823","RM 1,105/month","https://img1.icarcdn.com/32882601/main-m_new-car-carlist-honda-city-v-i-vtec-sedan-malaysia_000032882601_8998a198_c97b_4c50_9d7c_2c2e05c5ea48.jpg.webp?smia=xTM","https://img1.icarcdn.com/32882601/thumb-l_new-car-carlist-honda-city-v-i-vtec-sedan-malaysia_000032882601_8998a198_c97b_4c50_9d7c_2c2e05c5ea48.jpg.webp?smia=xTM","Honda","City","2022","0","Automatic","New","V i-VTEC","4484524e-0599-4f2f-bc37-8a227431da4b","2bdfa6fc-4dab-4d57-85c5-b00da53b10e9","false","ʉʏʈʘ","false","my","car","RM 85,200"
"203","10415245","2022 Proton X70 1.5 Premium Max Loan/Free Gift/Ready Stock/Cash Back","2022 Proton X70 1.5 TGDI Premium SUV","https://www.carlist.my/new-cars/2022-proton-x70-1-5-premium-max-loan-free-gift-ready-stock-cash-back/10415245","RM 1,258/month","https://img1.icarcdn.com/54251401/main-m_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000054251401_f78cd388_3452_4a64_8e33_5cffe3257d42.jpg.webp?smia=xTM","https://img1.icarcdn.com/54251401/thumb-l_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000054251401_f78cd388_3452_4a64_8e33_5cffe3257d42.jpg.webp?smia=xTM","Proton","X70","2022","0","Automatic","New","TGDI Premium","e180f845-7dcf-4b82-986b-41f3513e3068","4e0d7384-5721-47bd-80a4-c494acd246b5","false","ʉʏʈʘ","false","my","car","RM 97,000"
"204","10415128","2022 Proton Saga 1.3 Standard Max Loan/Bodykit/Ready Stock/Cash Back","2022 Proton Saga 1.3 Standard Sedan","https://www.carlist.my/new-cars/2022-proton-saga-1-3-standard-max-loan-bodykit-ready-stock-cash-back/10415128","RM 415/month","https://img1.icarcdn.com/82151401/main-m_new-car-carlist-proton-saga-standard-sedan-malaysia_000082151401_9a779499_1ff4_42ab_96f4_ee3b1ee16ac8.jpg.webp?smia=xTM","https://img1.icarcdn.com/82151401/thumb-l_new-car-carlist-proton-saga-standard-sedan-malaysia_000082151401_9a779499_1ff4_42ab_96f4_ee3b1ee16ac8.jpg.webp?smia=xTM","Proton","Saga","2022","0","Automatic","New","Standard","e180f845-7dcf-4b82-986b-41f3513e3068","4e0d7384-5721-47bd-80a4-c494acd246b5","false","ʉʏʈʘ","false","my","car","RM 32,000"
"205","10059393","2022 Ford Ranger 2.0 Wildtrak High Rider Pickup Truck","2022 Ford Ranger 2.0 Wildtrak High Rider Pickup Truck","https://www.carlist.my/new-cars/2022-ford-ranger-2-0-wildtrak-high-rider-pickup-truck/10059393","RM 2,190/month","https://img1.icarcdn.com/39395001/main-m_new-car-carlist-ford-ranger-wildtrak-high-rider-pickup-truck-malaysia_000039395001_b56c50e4_571a_413f_a233_77811a23ba66.jpg.webp?smia=xTM","https://img1.icarcdn.com/39395001/thumb-l_new-car-carlist-ford-ranger-wildtrak-high-rider-pickup-truck-malaysia_000039395001_b56c50e4_571a_413f_a233_77811a23ba66.jpg.webp?smia=xTM","Ford","Ranger","2022","0","Automatic","New","Wildtrak High Rider","a28b60d4-6e9a-4009-99aa-562664a14874","8e8e6d23-3215-4694-b047-84fa0f8f182d","true","ʉʏʈʘ","true","my","car","RM 168,888"
"206","10729685","2022 Mercedes-Benz GLA250 2.0 AMG Line SUV- Fast Delivery","2022 Mercedes-Benz GLA250 2.0 AMG Line SUV","https://www.carlist.my/new-cars/2022-mercedes-benz-gla250-2-0-amg-line-suv-fast-delivery/10729685","RM 3,680/month","https://img1.icarcdn.com/58692701/main-m_new-car-carlist-mercedes-benz-gla-class-gla250-amg-line-suv-malaysia_000058692701_287c5d11_5b08_40f9_a687_a16b292a7894.JPG.webp?smia=xTM","https://img1.icarcdn.com/58692701/thumb-l_new-car-carlist-mercedes-benz-gla-class-gla250-amg-line-suv-malaysia_000058692701_287c5d11_5b08_40f9_a687_a16b292a7894.JPG.webp?smia=xTM","Mercedes-Benz","GLA250","2022","0","Automatic","New","AMG Line","2dd0058c-1f29-43c3-9ff4-9126679e7fcb","3bdab8e3-4860-4f7f-96c8-85d92ed9ac73","false","ʉʏʈʘ","false","my","car","RM 283,888"
"207","8125979","NEW 2022  Mercedes-Benz E200 Facelift W213 2.0 Ready Stocks","2022 Mercedes-Benz E200 2.0 Avantgarde Sedan","https://www.carlist.my/new-cars/new-2022-mercedes-benz-e200-facelift-w213-2-0-ready-stocks/8125979","RM 4,484/month","https://img1.icarcdn.com/9795218/main-m_new-car-carlist-mercedes-benz-e-class-e200-avantgarde-sedan-malaysia_000009795218_bc528104_4416_4e6e_a26f_b8bba106f1aa.JPG.webp?smia=xTM","https://img1.icarcdn.com/9795218/thumb-l_new-car-carlist-mercedes-benz-e-class-e200-avantgarde-sedan-malaysia_000009795218_bc528104_4416_4e6e_a26f_b8bba106f1aa.JPG.webp?smia=xTM","Mercedes-Benz","E200","2022","0","Automatic","New","Avantgarde","2dd0058c-1f29-43c3-9ff4-9126679e7fcb","3bdab8e3-4860-4f7f-96c8-85d92ed9ac73","false","ʉʏʈʘ","false","my","car","RM 345,888"
"208","10692299","New 2022 Mercedes-Benz C200 W206 1.5L 204hp- Fast Delivery","2022 Mercedes-Benz C200 1.5 Avantgarde Sedan","https://www.carlist.my/new-cars/new-2022-mercedes-benz-c200-w206-1-5l-204hp-fast-delivery/10692299","RM 3,732/month","https://img1.icarcdn.com/99229601/main-m_new-car-carlist-mercedes-benz-c-class-c200-avantgarde-sedan-malaysia_000099229601_6b04fa52_58fe_4d7b_b768_27f9411fb61e.jpg.webp?smia=xTM","https://img1.icarcdn.com/99229601/thumb-l_new-car-carlist-mercedes-benz-c-class-c200-avantgarde-sedan-malaysia_000099229601_6b04fa52_58fe_4d7b_b768_27f9411fb61e.jpg.webp?smia=xTM","Mercedes-Benz","C200","2022","0","Automatic","New","Avantgarde","2dd0058c-1f29-43c3-9ff4-9126679e7fcb","3bdab8e3-4860-4f7f-96c8-85d92ed9ac73","false","ʉʏʈʘ","false","my","car","RM 287,888"
"209","10734828","2022 Perodua Aruz 1.5 X SUV - STOCK PANTAS","2022 Perodua Aruz 1.5 X SUV","https://www.carlist.my/new-cars/2022-perodua-aruz-1-5-x-suv-stock-pantas/10734828","RM 945/month","https://img1.icarcdn.com/82843701/main-m_new-car-carlist-perodua-aruz-x-suv-malaysia_000082843701_704b5f94_6b31_4150_a6b3_6f2bc150feb2.jpg.webp?smia=xTM","https://img1.icarcdn.com/82843701/thumb-l_new-car-carlist-perodua-aruz-x-suv-malaysia_000082843701_704b5f94_6b31_4150_a6b3_6f2bc150feb2.jpg.webp?smia=xTM","Perodua","Aruz","2022","0","Automatic","New","X","1a782fb8-904e-4b66-822e-ee4da0d97580","09e0b784-b4e2-4fa4-b2e4-97cb052bd3ee","false","ʉʏʈʘ","false","my","car","RM 72,900"
"210","10059325","2022 Ford Ranger 2.0 XLT Pickup Truck","2022 Ford Ranger 2.0 XLT Pickup Truck","https://www.carlist.my/new-cars/2022-ford-ranger-2-0-xlt-pickup-truck/10059325","RM 1,619/month","https://img1.icarcdn.com/52395001/main-m_new-car-carlist-ford-ranger-xlt-pickup-truck-malaysia_000052395001_bf5c75d6_d360_40ec_9b66_ee0881bb603e.jpg.webp?smia=xTM","https://img1.icarcdn.com/52395001/thumb-l_new-car-carlist-ford-ranger-xlt-pickup-truck-malaysia_000052395001_bf5c75d6_d360_40ec_9b66_ee0881bb603e.jpg.webp?smia=xTM","Ford","Ranger","2022","0","Automatic","New","XLT","a28b60d4-6e9a-4009-99aa-562664a14874","8e8e6d23-3215-4694-b047-84fa0f8f182d","true","ʉʏʈʘ","true","my","car","RM 124,888"
"211","10165557","New 2022 Proton Saga-Ready Stock-Loan Approved Can Get Car-Full Loan","2022 Proton Saga 1.3 Standard Lite Sedan","https://www.carlist.my/new-cars/new-2022-proton-saga-ready-stock-loan-approved-can-get-car-full-loan/10165557","RM 497/month","https://img1.icarcdn.com/75556101/main-m_new-car-carlist-proton-saga-standard-lite-sedan-malaysia_000075556101_904aff16_77e5_42c9_abdb_e6c85fe43217.jpeg.webp?smia=xTM","https://img1.icarcdn.com/75556101/thumb-l_new-car-carlist-proton-saga-standard-lite-sedan-malaysia_000075556101_904aff16_77e5_42c9_abdb_e6c85fe43217.jpeg.webp?smia=xTM","Proton","Saga","2022","0","Automatic","New","Standard Lite","3f7d984d-d929-e711-94ba-0261ba99cd9c","427d984d-d929-e711-94ba-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","RM 38,300"
"212","9624445","2020 NEW PROTON SAGA - MAXIMUM LOAN-READY STOCK-FAST APPROVAL","2022 Proton Saga 1.3 Standard Sedan","https://www.carlist.my/new-cars/2020-new-proton-saga-maximum-loan-ready-stock-fast-approval/9624445","RM 493/month","https://img1.icarcdn.com/5444269/main-m_new-car-carlist-proton-saga-standard-sedan-malaysia_000005444269_858f1e91_ab69_40b3_af6e_a5f0923a8363.jpg.webp?smia=xTM","https://img1.icarcdn.com/5444269/thumb-l_new-car-carlist-proton-saga-standard-sedan-malaysia_000005444269_858f1e91_ab69_40b3_af6e_a5f0923a8363.jpg.webp?smia=xTM","Proton","Saga","2022","0","Automatic","New","Standard","3f7d984d-d929-e711-94ba-0261ba99cd9c","427d984d-d929-e711-94ba-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","RM 38,000"
"213","9344345","2022 NEW PROTON SAGA-READY STOCK","2022 Proton Saga 1.3 Premium S Sedan","https://www.carlist.my/new-cars/2022-new-proton-saga-ready-stock/9344345","RM 497/month","https://img1.icarcdn.com/5434439/main-m_new-car-carlist-proton-saga-premium-s-sedan-malaysia_000005434439_44a2a44b_c0ef_45f6_887f_ec4b35766752.jpeg.webp?smia=xTM","https://img1.icarcdn.com/5434439/thumb-l_new-car-carlist-proton-saga-premium-s-sedan-malaysia_000005434439_44a2a44b_c0ef_45f6_887f_ec4b35766752.jpeg.webp?smia=xTM","Proton","Saga","2022","0","Automatic","New","Premium S","3f7d984d-d929-e711-94ba-0261ba99cd9c","427d984d-d929-e711-94ba-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","RM 38,300"
"214","9508380","2022 Proton X70 1.5 TGDI -READY STOCK-FAST DELIVERY","2022 Proton X70 1.5 TGDI Premium SUV","https://www.carlist.my/new-cars/2022-proton-x70-1-5-tgdi-ready-stock-fast-delivery/9508380","RM 1,268/month","https://img1.icarcdn.com/0838059/main-m_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000000838059_da291da9_0026_49ab_9289_f7b580858c07.jpg.webp?smia=xTM","https://img1.icarcdn.com/0838059/thumb-l_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000000838059_da291da9_0026_49ab_9289_f7b580858c07.jpg.webp?smia=xTM","Proton","X70","2022","0","Automatic","New","TGDI Premium","3f7d984d-d929-e711-94ba-0261ba99cd9c","427d984d-d929-e711-94ba-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","RM 97,800"
