,data_listing_id,data_title,data_display_title,data_url,data_installment,data_image_src,data_compare_image,data_make,data_model,data_year,data_mileage,data_transmission,data_ad_type,data_variant,data_seller_id,data_profile_id,data_listing_trusted,data_dealer_isverified,data_view_store,data_country_code,data_vehicle_type,listing_price
1528,11036040,READY STOCK  TOYOTA VIOS 1.5 G,2022 Toyota Vios 1.5 G Sedan,https://www.carlist.my/new-cars/ready-stock-toyota-vios-1-5-g/11036040,"RM 1,114/month",https://img1.icarcdn.com/04063011/main-m_new-car-carlist-toyota-vios-g-sedan-malaysia_000004063011_f5c06872_3afe_4e68_a27e_c4864b93a31b.JPG.webp?smia=xTM,https://img1.icarcdn.com/04063011/thumb-l_new-car-carlist-toyota-vios-g-sedan-malaysia_000004063011_f5c06872_3afe_4e68_a27e_c4864b93a31b.JPG.webp?smia=xTM,Toyota,Vios,2022,0,Automatic,New,G,90d660b4-97fc-e511-94c3-06e4185eac05,94d660b4-97fc-e511-94c3-06e4185eac05,true,ʉʏʈʘ,true,my,car,"RM 85,900"
1529,9005900,READY STOCK  2022 Toyota Corolla Altis 1.8 G Sedan,2022 Toyota Corolla Altis 1.8 G Sedan,https://www.carlist.my/new-cars/ready-stock-2022-toyota-corolla-altis-1-8-g-sedan/9005900,"RM 1,801/month",https://img1.icarcdn.com/0095009/main-m_new-car-carlist-toyota-corolla-altis-g-sedan-malaysia_000000095009_6d5b4437_7fef_4e63_b389_81e661dd5762.jpeg.webp?smia=xTM,https://img1.icarcdn.com/0095009/thumb-l_new-car-carlist-toyota-corolla-altis-g-sedan-malaysia_000000095009_6d5b4437_7fef_4e63_b389_81e661dd5762.jpeg.webp?smia=xTM,Toyota,Corolla Altis,2022,0,Automatic,New,G,90d660b4-97fc-e511-94c3-06e4185eac05,94d660b4-97fc-e511-94c3-06e4185eac05,true,ʉʏʈʘ,true,my,car,"RM 138,888"
1530,11081793,NEW Mazda 2 SEDAN READY STOCK END PROMO LIMITED UNIT,2022 Mazda 2 1.5 2.0 Sedan (Pre-Order) Sedan,https://www.carlist.my/new-cars/new-mazda-2-sedan-ready-stock-end-promo-limited-unit/11081793,"RM 1,281/month",https://img1.icarcdn.com/39718011/main-m_new-car-carlist-mazda-2-2.0-sedan-%28pre-order%29-sedan-malaysia_c9dc99ab1620fa49113ebeb4b63a91ce_5ef2aa15_8c4f_4d8a_b29b_c153e4af53a6_000039718011_da058959_a018_4700_957f_d91ca637d96e.jpg.webp?smia=xTM,https://img1.icarcdn.com/39718011/thumb-l_new-car-carlist-mazda-2-2.0-sedan-%28pre-order%29-sedan-malaysia_c9dc99ab1620fa49113ebeb4b63a91ce_5ef2aa15_8c4f_4d8a_b29b_c153e4af53a6_000039718011_da058959_a018_4700_957f_d91ca637d96e.jpg.webp?smia=xTM,Mazda,2,2022,0,Automatic,New,2.0 Sedan (Pre-Order),ec19a36b-4beb-e311-94af-0261ba99cd9c,a19201f4-68eb-e311-94af-0261ba99cd9c,true,ʉʏʈʘ,true,my,car,"RM 98,800"
1531,10718272,2022 Honda City 1.5 V i-VTEC (A) -NEW CAR-,2022 Honda City 1.5 V i-VTEC Hatchback,https://www.carlist.my/new-cars/2022-honda-city-1-5-v-i-vtec-a-new-car/10718272,"RM 1,188/month",https://img1.icarcdn.com/27281701/main-m_new-car-carlist-honda-city-v-i-vtec-hatchback-malaysia_000027281701_fbd2a0a6_f0f9_4a4e_837e_b924a134a5b4.JPG.webp?smia=xTM,https://img1.icarcdn.com/27281701/thumb-l_new-car-carlist-honda-city-v-i-vtec-hatchback-malaysia_000027281701_fbd2a0a6_f0f9_4a4e_837e_b924a134a5b4.JPG.webp?smia=xTM,Honda,City,2022,0,Automatic,New,V i-VTEC,55faaab9-108d-4707-a14a-3c742fee1105,da8b0c7c-7807-4d62-ba74-2f55371ccb0e,false,ʉʏʈʘ,false,my,car,"RM 91,600"
1532,10718271,2022 Honda CR-V 1.5 TC-P VTEC -NEW CAR-,2022 Honda CR-V 1.5 TC-P VTEC SUV,https://www.carlist.my/new-cars/2022-honda-cr-v-1-5-tc-p-vtec-new-car/10718271,"RM 2,222/month",https://img1.icarcdn.com/17281701/main-m_new-car-carlist-honda-cr-v-tc-p-vtec-suv-malaysia_000017281701_2f04ef27_894a_48ff_bb68_f24e88d9af23.JPG.webp?smia=xTM,https://img1.icarcdn.com/17281701/thumb-l_new-car-carlist-honda-cr-v-tc-p-vtec-suv-malaysia_000017281701_2f04ef27_894a_48ff_bb68_f24e88d9af23.JPG.webp?smia=xTM,Honda,CR-V,2022,0,Automatic,New,TC-P VTEC,55faaab9-108d-4707-a14a-3c742fee1105,da8b0c7c-7807-4d62-ba74-2f55371ccb0e,false,ʉʏʈʘ,false,my,car,"RM 171,400"
1533,10718266,2022 Honda City 1.5 V i-VTEC (A) -NEW CAR-,2022 Honda City 1.5 V i-VTEC Sedan,https://www.carlist.my/new-cars/2022-honda-city-1-5-v-i-vtec-a-new-car/10718266,"RM 1,175/month",https://img1.icarcdn.com/66281701/main-m_new-car-carlist-honda-city-v-i-vtec-sedan-malaysia_000066281701_aa676f6c_0ba2_4f46_9226_586172f7ff4e.jpg.webp?smia=xTM,https://img1.icarcdn.com/66281701/thumb-l_new-car-carlist-honda-city-v-i-vtec-sedan-malaysia_000066281701_aa676f6c_0ba2_4f46_9226_586172f7ff4e.jpg.webp?smia=xTM,Honda,City,2022,0,Automatic,New,V i-VTEC,55faaab9-108d-4707-a14a-3c742fee1105,da8b0c7c-7807-4d62-ba74-2f55371ccb0e,false,ʉʏʈʘ,false,my,car,"RM 90,600"
1534,10867162,2022 Toyota Vios 1.5 G Year End Gila2x Sales,2022 Toyota Vios 1.5 G Sedan,https://www.carlist.my/new-cars/2022-toyota-vios-1-5-g-year-end-gila2x-sales/10867162,"RM 1,137/month",https://img1.icarcdn.com/26176801/main-m_new-car-carlist-toyota-vios-g-sedan-malaysia_000026176801_8ee34af6_82d9_4e47_8b3d_eaf3c6ca9d25.jpg.webp?smia=xTM,https://img1.icarcdn.com/26176801/thumb-l_new-car-carlist-toyota-vios-g-sedan-malaysia_000026176801_8ee34af6_82d9_4e47_8b3d_eaf3c6ca9d25.jpg.webp?smia=xTM,Toyota,Vios,2022,1,Automatic,New,G,072483b6-641d-4b90-b0c5-2cde8bff1dfa,aebe3529-a395-4398-84b3-1bbbd8ff22c3,false,ʉʏʈʘ,false,my,car,"RM 87,700"
1535,10273225,New 2022 Speedy Delivery Mercedes-Benz C200 W206 1.5L with 4 Years Warranty,2022 Mercedes-Benz C200 1.5 Avantgarde Sedan,https://www.carlist.my/new-cars/new-2022-speedy-delivery-mercedes-benz-c200-w206-1-5l-with-4-years-warranty/10273225,"RM 3,721/month",https://img1.icarcdn.com/52237201/main-m_new-car-carlist-mercedes-benz-c-class-c200-avantgarde-sedan-malaysia_000052237201_f60575f6_bdc2_4db8_9643_790ad91e8dc8.jpg.webp?smia=xTM,https://img1.icarcdn.com/52237201/thumb-l_new-car-carlist-mercedes-benz-c-class-c200-avantgarde-sedan-malaysia_000052237201_f60575f6_bdc2_4db8_9643_790ad91e8dc8.jpg.webp?smia=xTM,Mercedes-Benz,C200,2022,0,Automatic,New,Avantgarde,566e6e58-1395-e611-94c6-06e4185eac05,b88a725e-1395-e611-94c6-06e4185eac05,false,ʉʏʈʘ,false,my,car,"RM 287,000"
1536,10025667,2022 Nissan X-Trail 2.0 Mid SUV,2022 Nissan X-Trail 2.0 Mid SUV,https://www.carlist.my/new-cars/2022-nissan-x-trail-2-0-mid-suv/10025667,"RM 1,723/month",https://img1.icarcdn.com/76652001/main-m_new-car-carlist-nissan-x-trail-mid-suv-malaysia_000076652001_eb4a0e39_cc92_447f_a2ee_131067457c18.jpg.webp?smia=xTM,https://img1.icarcdn.com/76652001/thumb-l_new-car-carlist-nissan-x-trail-mid-suv-malaysia_000076652001_eb4a0e39_cc92_447f_a2ee_131067457c18.jpg.webp?smia=xTM,Nissan,X-Trail,2022,0,Automatic,New,Mid,1381c361-681e-4e44-b6cc-0876ab0209c2,0c6a0b72-1912-4d67-84e2-8cba1bf40bfe,false,ʉʏʈʘ,false,my,car,"RM 132,888"
1537,10026001,2022 Nissan Navara 2.5 PRO-4X Pickup Truck,2022 Nissan Navara 2.5 PRO-4X Pickup Truck,https://www.carlist.my/new-cars/2022-nissan-navara-2-5-pro-4x-pickup-truck/10026001,"RM 1,862/month",https://img1.icarcdn.com/10062001/main-m_new-car-carlist-nissan-navara-pro-4x-pickup-truck-malaysia_000010062001_41d98b17_523f_4172_8a08_dcafcc6753d6.jpg.webp?smia=xTM,https://img1.icarcdn.com/10062001/thumb-l_new-car-carlist-nissan-navara-pro-4x-pickup-truck-malaysia_000010062001_41d98b17_523f_4172_8a08_dcafcc6753d6.jpg.webp?smia=xTM,Nissan,Navara,2022,0,Automatic,New,PRO-4X,1381c361-681e-4e44-b6cc-0876ab0209c2,0c6a0b72-1912-4d67-84e2-8cba1bf40bfe,false,ʉʏʈʘ,false,my,car,"RM 143,600"
1538,10025616,2022 Nissan Almera 1.0 VL Sedan,2022 Nissan Almera 1.0 VL Sedan,https://www.carlist.my/new-cars/2022-nissan-almera-1-0-vl-sedan/10025616,"RM 1,036/month",https://img1.icarcdn.com/61652001/main-m_new-car-carlist-nissan-almera-vl-sedan-malaysia_000061652001_a5417ee6_7002_402e_bfb7_d01d14bb3229.jpg.webp?smia=xTM,https://img1.icarcdn.com/61652001/thumb-l_new-car-carlist-nissan-almera-vl-sedan-malaysia_000061652001_a5417ee6_7002_402e_bfb7_d01d14bb3229.jpg.webp?smia=xTM,Nissan,Almera,2022,0,Automatic,New,VL,1381c361-681e-4e44-b6cc-0876ab0209c2,0c6a0b72-1912-4d67-84e2-8cba1bf40bfe,false,ʉʏʈʘ,false,my,car,"RM 79,888"
1539,11080445,2022 Ford Ranger 2.0 XL Pickup Truck,2022 Ford Ranger 2.0 XL Pickup Truck,https://www.carlist.my/new-cars/2022-ford-ranger-2-0-xl-pickup-truck/11080445,"RM 1,400/month",https://img1.icarcdn.com/54408011/main-m_new-car-carlist-ford-ranger-xl-pickup-truck-malaysia_000054408011_2df8cc41_2151_44ca_a54c_30b6b47d314d.jpg.webp?smia=xTM,https://img1.icarcdn.com/54408011/thumb-l_new-car-carlist-ford-ranger-xl-pickup-truck-malaysia_000054408011_2df8cc41_2151_44ca_a54c_30b6b47d314d.jpg.webp?smia=xTM,Ford,Ranger,2022,0,Automatic,New,XL,a720bb7b-b946-4034-8d27-04a817572f35,667a5275-057e-4523-9318-f5a9d2772668,true,ʉʏʈʘ,true,my,car,"RM 108,000"
1540,11080352,READY STOK Ford Ranger 2.0 Pickup Truck,2022 Ford Ranger 2.0 XL Pickup Truck,https://www.carlist.my/new-cars/ready-stok-ford-ranger-2-0-pickup-truck/11080352,"RM 1,400/month",https://img1.icarcdn.com/25308011/main-m_new-car-carlist-ford-ranger-xl-pickup-truck-malaysia_000025308011_b8cf7d18_3535_4f4c_9ae2_c1de892e9b71.jpg.webp?smia=xTM,https://img1.icarcdn.com/25308011/thumb-l_new-car-carlist-ford-ranger-xl-pickup-truck-malaysia_000025308011_b8cf7d18_3535_4f4c_9ae2_c1de892e9b71.jpg.webp?smia=xTM,Ford,Ranger,2022,0,Automatic,New,XL,a720bb7b-b946-4034-8d27-04a817572f35,667a5275-057e-4523-9318-f5a9d2772668,true,ʉʏʈʘ,true,my,car,"RM 108,000"
1541,11080335,2022 Ford Ranger 2.0 XLT Plus Pickup Truck,2022 Ford Ranger 2.0 XLT Plus Pickup Truck,https://www.carlist.my/new-cars/2022-ford-ranger-2-0-xlt-plus-pickup-truck/11080335,"RM 1,776/month",https://img1.icarcdn.com/53308011/main-m_new-car-carlist-ford-ranger-xlt-plus-pickup-truck-malaysia_000053308011_ae85db40_761c_4d5c_b35a_b2ffa40ffe20.jpg.webp?smia=xTM,https://img1.icarcdn.com/53308011/thumb-l_new-car-carlist-ford-ranger-xlt-plus-pickup-truck-malaysia_000053308011_ae85db40_761c_4d5c_b35a_b2ffa40ffe20.jpg.webp?smia=xTM,Ford,Ranger,2022,0,Automatic,New,XLT Plus,a720bb7b-b946-4034-8d27-04a817572f35,667a5275-057e-4523-9318-f5a9d2772668,true,ʉʏʈʘ,true,my,car,"RM 137,000"
1542,10975493,"2022 Volvo XC40 1.5 Recharge T5 R-Design SUV Christmas Sales Free 5 Years Service (Worth RM10,900) and many many more",2022 Volvo XC40 1.5 Recharge T5 R-Design SUV,https://www.carlist.my/new-cars/2022-volvo-xc40-1-5-recharge-t5-r-design-suv-christmas-sales-free-5-years-service-worth-rm10-900-and-many-many-more/10975493,"RM 3,486/month",https://img1.icarcdn.com/39457901/main-m_new-car-carlist-volvo-xc40-recharge-t5-r-design-suv-malaysia_000039457901_c935c10b_5ffd_4f88_ab96_75f456da2631.jpeg.webp?smia=xTM,https://img1.icarcdn.com/39457901/thumb-l_new-car-carlist-volvo-xc40-recharge-t5-r-design-suv-malaysia_000039457901_c935c10b_5ffd_4f88_ab96_75f456da2631.jpeg.webp?smia=xTM,Volvo,XC40,2022,0,Automatic,New,Recharge T5 R-Design,e9885b10-8b02-4ade-9bb7-41cabab1324a,ebab6d82-c2c1-4698-8bcb-d6275675ee2c,true,ʉʏʈʘ,true,my,car,"RM 268,888"
1543,10974635,"2022 Volvo XC40 2.0 B5 Ultimate SUV Christmas Sales Free 5 Years Service (Worth RM10,900) and many many more",2022 Volvo XC40 2.0 B5 Ultimate SUV,https://www.carlist.my/new-cars/2022-volvo-xc40-2-0-b5-ultimate-suv-christmas-sales-free-5-years-service-worth-rm10-900-and-many-many-more/10974635,"RM 3,486/month",https://img1.icarcdn.com/53647901/main-m_new-car-carlist-volvo-xc40-b5-ultimate-suv-malaysia_000053647901_ffbc1a6d_7295_476b_aaf0_1aa6fe3a6407.jpeg.webp?smia=xTM,https://img1.icarcdn.com/53647901/thumb-l_new-car-carlist-volvo-xc40-b5-ultimate-suv-malaysia_000053647901_ffbc1a6d_7295_476b_aaf0_1aa6fe3a6407.jpeg.webp?smia=xTM,Volvo,XC40,2022,0,Automatic,New,B5 Ultimate,e9885b10-8b02-4ade-9bb7-41cabab1324a,ebab6d82-c2c1-4698-8bcb-d6275675ee2c,true,ʉʏʈʘ,true,my,car,"RM 268,888"
1544,11024055,2022 Mercedes-Benz C200 1.5 (A) Avantgarde Sedan 700KM True Year Make 2022 Register In 30th November 2022,2022 Mercedes-Benz C200 1.5 Avantgarde Sedan,https://www.carlist.my/new-cars/2022-mercedes-benz-c200-1-5-a-avantgarde-sedan-700km-true-year-make-2022-register-in-30th-november-2022/11024055,"RM 3,732/month",https://img1.icarcdn.com/55042011/main-m_new-car-carlist-mercedes-benz-c-class-c200-avantgarde-sedan-malaysia_000055042011_f17cae65_5624_4945_a528_3828c140703c.jpg.webp?smia=xTM,https://img1.icarcdn.com/55042011/thumb-l_new-car-carlist-mercedes-benz-c-class-c200-avantgarde-sedan-malaysia_000055042011_f17cae65_5624_4945_a528_3828c140703c.jpg.webp?smia=xTM,Mercedes-Benz,C200,2022,0,Automatic,New,Avantgarde,7e7f0fd1-b065-4dd2-988b-76a8aced3763,db7b4c94-3222-48af-9d43-dba7f8a06b6f,true,ʉʏʈʘ,true,my,car,"RM 287,900"
1545,11079833,READY STOCK FORD RANGER XLT PLUS 2.0 BI TURBO,2022 Ford Ranger 2.0 XLT Plus Pickup Truck,https://www.carlist.my/new-cars/ready-stock-ford-ranger-xlt-plus-2-0-bi-turbo/11079833,"RM 1,776/month",https://img1.icarcdn.com/33897011/main-m_new-car-carlist-ford-ranger-xlt-plus-pickup-truck-malaysia_000033897011_22900c45_f6f8_49f9_ad0f_8189dd7d1845.jpeg.webp?smia=xTM,https://img1.icarcdn.com/33897011/thumb-l_new-car-carlist-ford-ranger-xlt-plus-pickup-truck-malaysia_000033897011_22900c45_f6f8_49f9_ad0f_8189dd7d1845.jpeg.webp?smia=xTM,Ford,Ranger,2022,0,Automatic,New,XLT Plus,4fae9140-7562-44f0-a05a-cbec72d48db4,f43e4008-ee8d-43e6-9a3b-b8e00ce36a95,true,ʉʏʈʘ,true,my,car,"RM 137,000"
1546,8705643,2022 Mitsubishi Xpander 1.5 MPV BIG-BIG SALES,2022 Mitsubishi Xpander 1.5 MPV,https://www.carlist.my/new-cars/2022-mitsubishi-xpander-1-5-mpv-big-big-sales/8705643,"RM 1,296/month",https://img1.icarcdn.com/3465078/main-m_new-car-carlist-mitsubishi-xpander-mpv-malaysia_000003465078_3a13913e_e085_4a9e_8f0e_baa41879c539.jpg.webp?smia=xTM,https://img1.icarcdn.com/3465078/thumb-l_new-car-carlist-mitsubishi-xpander-mpv-malaysia_000003465078_3a13913e_e085_4a9e_8f0e_baa41879c539.jpg.webp?smia=xTM,Mitsubishi,Xpander,2022,0,Automatic,New,,2df9218b-3347-e711-94ba-0261ba99cd9c,30f9218b-3347-e711-94ba-0261ba99cd9c,false,ʉʏʈʘ,false,my,car,"RM 99,980"
1547,10166642,2022 Honda HR-V 1.5 S E READY STOCK FREE ACCESSORIES FREE CAMERA RECORDER INSTALLATION PACKAGE,2022 Honda HR-V 1.5 S SUV,https://www.carlist.my/new-cars/2022-honda-hr-v-1-5-s-e-ready-stock-free-accessories-free-camera-recorder-installation-package/10166642,"RM 1,484/month",https://img1.icarcdn.com/24666101/main-m_new-car-carlist-honda-hr-v-s-suv-malaysia_000024666101_d090d9f0_a00e_472f_97ee_407e71254c5f.jpeg.webp?smia=xTM,https://img1.icarcdn.com/24666101/thumb-l_new-car-carlist-honda-hr-v-s-suv-malaysia_000024666101_d090d9f0_a00e_472f_97ee_407e71254c5f.jpeg.webp?smia=xTM,Honda,HR-V,2022,0,Automatic,New,S,d8d19747-852e-e711-94ba-0261ba99cd9c,dbd19747-852e-e711-94ba-0261ba99cd9c,false,ʉʏʈʘ,false,my,car,"RM 114,460"
1548,9903303,"2022 Volvo XC90 2.0 B5 Ultimate***CHRISTMAS SALES FREE 5 YRS SERVICE PACKAGE WORTH RM10,900",2022 Volvo XC90 2.0 B5 Inscription Plus SUV,https://www.carlist.my/new-cars/2022-volvo-xc90-2-0-b5-ultimate-christmas-sales-free-5-yrs-service-package-worth-rm10-900/9903303,"RM 5,405/month",https://img1.icarcdn.com/3033099/main-m_new-car-carlist-volvo-xc90-b5-inscription-plus-suv-malaysia_000003033099_0ee92a1e_d4ab_4221_ada0_8109540b2b34.jpeg.webp?smia=xTM,https://img1.icarcdn.com/3033099/thumb-l_new-car-carlist-volvo-xc90-b5-inscription-plus-suv-malaysia_000003033099_0ee92a1e_d4ab_4221_ada0_8109540b2b34.jpeg.webp?smia=xTM,Volvo,XC90,2022,0,Automatic,New,B5 Inscription Plus,dc76b62d-e64a-e511-94c3-06e4185eac05,df76b62d-e64a-e511-94c3-06e4185eac05,true,ʉʏʈʘ,false,my,car,"RM 416,888"
1549,10069234,2022 Perodua Myvi 1.3 G Hatchback *** CALL SEGERA ABE CDIN (KB2) UNTUK LEBIH PERTANYAAN (KELANTAN),2022 Perodua Myvi 1.3 G Hatchback,https://www.carlist.my/new-cars/2022-perodua-myvi-1-3-g-hatchback-call-segera-abe-cdin-kb2-untuk-lebih-pertanyaan-kelantan/10069234,RM 625/month,https://img1.icarcdn.com/43296001/main-m_new-car-carlist-perodua-myvi-g-hatchback-malaysia_000043296001_8ef0d65e_a2e6_4442_9be1_31613792a23e.JPG.webp?smia=xTM,https://img1.icarcdn.com/43296001/thumb-l_new-car-carlist-perodua-myvi-g-hatchback-malaysia_000043296001_8ef0d65e_a2e6_4442_9be1_31613792a23e.JPG.webp?smia=xTM,Perodua,Myvi,2022,0,Automatic,New,G,92e7b51b-1c1d-45d1-83c5-48f5c1b58ea6,31a5118c-4824-44f2-984e-c4b472aa3a30,false,ʉʏʈʘ,false,my,car,"RM 48,190"
1550,11078627,2022 TESLA Model Y Long Range HK Spec NEW CAR,2022 TESLA Model Y Long Range HK SUV,https://www.carlist.my/new-cars/2022-tesla-model-y-long-range-hk-spec-new-car/11078627,"RM 4,836/month",https://img1.icarcdn.com/72687011/main-m_new-car-carlist-tesla-model-y-long-range-hk-suv-malaysia_000072687011_f41899e9_9016_4e22_9af7_b593b019f822.jpg.webp?smia=xTM,https://img1.icarcdn.com/72687011/thumb-l_new-car-carlist-tesla-model-y-long-range-hk-suv-malaysia_000072687011_f41899e9_9016_4e22_9af7_b593b019f822.jpg.webp?smia=xTM,TESLA,Model Y,2022,0,Automatic,New,Long Range HK,a1253d57-272e-4c5d-bd47-cc2722b0a4f1,a2c7252f-34ec-4737-aeb9-e2c89a82b7ae,true,ʉʏʈʘ,true,my,car,"RM 373,000"
1551,10072396,Kia Carnival 2.2D TURBO CKD WELL MPV OF THE YEAR 8/ 7  Seaters,2022 Kia Carnival 2.2 High MPV,https://www.carlist.my/new-cars/kia-carnival-2-2d-turbo-ckd-well-mpv-of-the-year-8-7-seaters/10072396,"RM 2,967/month",https://img1.icarcdn.com/69327001/main-m_new-car-carlist-kia-carnival-high-mpv-malaysia_000069327001_db7355ba_90c4_471b_bb42_6a21c39d6c5e.jpeg.webp?smia=xTM,https://img1.icarcdn.com/69327001/thumb-l_new-car-carlist-kia-carnival-high-mpv-malaysia_000069327001_db7355ba_90c4_471b_bb42_6a21c39d6c5e.jpeg.webp?smia=xTM,Kia,Carnival,2022,0,Automatic,New,High,af40f3b1-ea35-4a16-8576-bdef0e172689,323f7bdc-1090-4cf3-8a34-d0349493010e,false,ʉʏʈʘ,false,my,car,"RM 228,888"
1552,11076794,2022 Kia Carnival 2.2 Mid (Ready Stock),2022 Kia Carnival 2.2 Mid MPV,https://www.carlist.my/new-cars/2022-kia-carnival-2-2-mid-ready-stock/11076794,"RM 2,833/month",https://img1.icarcdn.com/49767011/main-m_new-car-carlist-kia-carnival-mid-mpv-malaysia_000049767011_068b154d_d4cb_42cf_80bc_ff5b686571e4.jpg.webp?smia=xTM,https://img1.icarcdn.com/49767011/thumb-l_new-car-carlist-kia-carnival-mid-mpv-malaysia_000049767011_068b154d_d4cb_42cf_80bc_ff5b686571e4.jpg.webp?smia=xTM,Kia,Carnival,2022,0,Automatic,New,Mid,995d2f14-a289-49a9-9119-73387f9c52ef,03a75f6b-9d95-4a35-b975-d09e9c3faf30,false,ʉʏʈʘ,false,my,car,"RM 218,528"
1553,11077929,Kia Carnival 2.2D KA4 Turbo Diesel Well MPV OF THE YEAR,2022 Kia Carnival 2.2 High MPV,https://www.carlist.my/new-cars/kia-carnival-2-2d-ka4-turbo-diesel-well-mpv-of-the-year/11077929,"RM 2,528/month",https://img1.icarcdn.com/92977011/main-m_new-car-carlist-kia-carnival-high-mpv-malaysia_000092977011_8f2c6234_1ad9_48fc_90fb_f8bb7cf70f0d.jpeg.webp?smia=xTM,https://img1.icarcdn.com/92977011/thumb-l_new-car-carlist-kia-carnival-high-mpv-malaysia_000092977011_8f2c6234_1ad9_48fc_90fb_f8bb7cf70f0d.jpeg.webp?smia=xTM,Kia,Carnival,2022,0,Automatic,New,High,af40f3b1-ea35-4a16-8576-bdef0e172689,323f7bdc-1090-4cf3-8a34-d0349493010e,false,ʉʏʈʘ,false,my,car,"RM 195,000"
1554,10999499,2022 Perodua Aruz 1.5 X SUV **2023 NEW YEAR**HOP INTO 2023 CNY WITH A BRAND-NEW CAR**,2022 Perodua Aruz 1.5 X SUV,https://www.carlist.my/new-cars/2022-perodua-aruz-1-5-x-suv-2023-new-year-hop-into-2023-cny-with-a-brand-new-car/10999499,RM 941/month,https://img1.icarcdn.com/99499901/main-m_new-car-carlist-perodua-aruz-x-suv-malaysia_000099499901_9056ee7e_902d_4102_a1e4_3e4c6d9eb59c.jpeg.webp?smia=xTM,https://img1.icarcdn.com/99499901/thumb-l_new-car-carlist-perodua-aruz-x-suv-malaysia_000099499901_9056ee7e_902d_4102_a1e4_3e4c6d9eb59c.jpeg.webp?smia=xTM,Perodua,Aruz,2022,0,Automatic,New,X,b43490a4-4aeb-e311-94af-0261ba99cd9c,30b86093-62eb-e311-94af-0261ba99cd9c,false,ʉʏʈʘ,false,my,car,"RM 72,580"
1555,8851054,2023 VOLVO XC90 B5 Ultimate **2023 CNY FORTUNE SALE**READY STOCK**,2022 Volvo XC90 2.0 B5 Inscription Plus SUV,https://www.carlist.my/new-cars/2023-volvo-xc90-b5-ultimate-2023-cny-fortune-sale-ready-stock/8851054,"RM 5,405/month",https://img1.icarcdn.com/4501588/main-m_new-car-carlist-volvo-xc90-b5-inscription-plus-suv-malaysia_000004501588_db6bfdc0_52c3_4c7e_8a9f_f9e39d0f5943.jpg.webp?smia=xTM,https://img1.icarcdn.com/4501588/thumb-l_new-car-carlist-volvo-xc90-b5-inscription-plus-suv-malaysia_000004501588_db6bfdc0_52c3_4c7e_8a9f_f9e39d0f5943.jpg.webp?smia=xTM,Volvo,XC90,2022,0,Automatic,New,B5 Inscription Plus,e798a5e8-6cec-4911-a726-80a21b8e36a8,92032570-02d8-4aba-81b4-1b71b7968d3a,true,ʉʏʈʘ,true,my,car,"RM 416,888"
1556,11066330,2023 Volvo C40 0.0 Recharge P8 PURE ELECTRIC SUV **2023 CNY FORTUNE SALE**READY STOCK**,2022 Volvo XC40 Recharge P8 SUV,https://www.carlist.my/new-cars/2023-volvo-c40-0-0-recharge-p8-pure-electric-suv-2023-cny-fortune-sale-ready-stock/11066330,"RM 3,745/month",https://img1.icarcdn.com/03366011/main-m_new-car-carlist-volvo-xc40-recharge-p8-suv-malaysia_000003366011_a50f3af7_5bcc_4e6b_85f8_c33c1619f7e3.jpeg.webp?smia=xTM,https://img1.icarcdn.com/03366011/thumb-l_new-car-carlist-volvo-xc40-recharge-p8-suv-malaysia_000003366011_a50f3af7_5bcc_4e6b_85f8_c33c1619f7e3.jpeg.webp?smia=xTM,Volvo,XC40,2022,0,Automatic,New,Recharge P8,2bc4b3dc-2354-4e29-8f67-cd44ae587c5c,3aa13c1a-711c-4339-9548-186249f71dcd,false,ʉʏʈʘ,true,my,car,"RM 288,888"
1557,11066298,2023 Volvo C40 0.0 Recharge P8 SUV **2023 CNY FORTUNE SALE**READY STOCK**,2022 Volvo XC40 Recharge P8 SUV,https://www.carlist.my/new-cars/2023-volvo-c40-0-0-recharge-p8-suv-2023-cny-fortune-sale-ready-stock/11066298,"RM 3,745/month",https://img1.icarcdn.com/89266011/main-m_new-car-carlist-volvo-xc40-recharge-p8-suv-malaysia_000089266011_c6e0b1b9_0190_479f_a5fd_d5162dc69d1f.jpeg.webp?smia=xTM,https://img1.icarcdn.com/89266011/thumb-l_new-car-carlist-volvo-xc40-recharge-p8-suv-malaysia_000089266011_c6e0b1b9_0190_479f_a5fd_d5162dc69d1f.jpeg.webp?smia=xTM,Volvo,XC40,2022,0,Automatic,New,Recharge P8,2fd0f548-bdcf-445c-8792-9cd05da952d1,6b3b1e61-9b29-4e8d-9449-c529072bf924,true,ʉʏʈʘ,true,my,car,"RM 288,888"
